trail_id,park_id,trail_name,length,elevation_gain,route_type,latitude,longitude,gain_per_foot
10014345,23,Clouds Rest Trail from Yosemite Valley,28968.12,1920.8496,out and back,37.73467,-119.56635,0.06630909
10033137,52,General Grant Loop Trail,804.67,8.8392,loop,36.74697,-118.97319,0.010984876
10013813,23,El Capitan Trail (historical),21726.09,1426.7688,out and back,37.74237,-119.60202,0.06567076
10040340,123,Alta Peak Trail,23979.166,1238.7072,out and back,36.59662,-118.73442,0.05165764
10259802,123,Mineral King to Eagle Lake Trail,10460.71,674.8272,out and back,36.44886,-118.59542,0.06451065
10235993,123,Big Trees Trail,2092.142,36.8808,loop,36.56465,-118.77323,0.017628247
10026955,123,Giant Forest Loop Trail,11265.38,390.7536,loop,36.58499,-118.74953,0.034686234
10028648,192,Wapama Falls Trail,7402.964,290.7792,out and back,37.94641,-119.7873,0.039278757
10236017,225,Mesquite Flat Sand Dunes Trail,4506.152,62.7888,out and back,36.60611,-117.1151,0.013934017
10235899,265,Cholla Cactus Garden Nature Trail,321.868,1.8288,loop,33.92531,-115.92893,0.005681832
10236155,252,Kings Creek Falls Trail,4345.218,143.8656,out and back,40.46067,-121.4593,0.03310895
10261348,23,Yosemite Point,13679.39,1107.948,out and back,37.74249,-119.60237,0.080993965
10026896,23,Tuolumne Grove Trail,5149.888,223.7232,out and back,37.75803,-119.80482,0.043442342
10242664,123,Crystal Cave Trail,1287.472,88.6968,out and back,36.58576,-118.82695,0.06889221
10037534,178,Lady Bird Johnson Grove Trail,2092.142,22.86,loop,41.30386,-124.01845,0.010926601
10036246,123,Heather Lake via Watchtower Trail,13035.654,643.7376,out and back,36.59655,-118.73424,0.04938284
10029986,252,Cinder Cone Nature Trail,7724.832,317.9064,loop,40.56491,-121.30184,0.041153826
10032060,74,Mount Dana Summit Trail,11265.38,945.7944,out and back,37.91082,-119.25758,0.08395583
10029819,16,Zumwalt Meadow And Roaring River Falls,6437.36,88.6968,loop,36.78362,-118.62215,0.013778443
10035907,12,Old Pinnacles Trail Loop,15288.73,527.9136,loop,36.49183,-121.2096,0.03452959
10031884,284,Willow Hole Trail,10943.512,74.9808,out and back,34.04111,-116.18577,0.006851621
10007086,123,High Sierra Trail: Crescent Meadow to Whitney Portal,94951.06,4716.78,point to point,36.55468,-118.74879,0.049675904
10041400,38,Paradise Valley Trail,27519.715,905.8656,out and back,36.79469,-118.58292,0.03291697
10111782,23,Mount Hoffman Trail,9012.304,582.7776,out and back,37.83276,-119.49091,0.06466466
10004744,236,Twin Lakes Trail,21082.354,986.9424,out and back,36.60461,-118.72521,0.04681367
10033119,23,Tenaya Lake Trail,5471.756,59.7408,out and back,37.82576,-119.47008,0.0109180305
10027108,215,Brokeoff Mountain Trail,12230.984,786.9936,out and back,40.43107,-121.53624,0.06434426
10028494,219,Mastodon Peak Loop Trail,3862.416,111.8616,loop,33.73697,-115.8107,0.028961562
10026938,16,Redwood Canyon Sugar Bowl Trail,17541.807,665.988,loop,36.70761,-118.92096,0.037965756
10026957,123,Crescent and Log Meadows Trail,2896.812,62.7888,loop,36.55471,-118.74888,0.021675138
10258341,206,Bear Gulch Day Use Area to Reservoir via Rim Trail,2896.812,134.7216,loop,36.48131,-121.18169,0.046506852
10252968,265,Split Rock Loop Trail,3057.746,76.8096,loop,34.00947,-116.05576,0.025119679
10235919,23,Sentinel Meadow Cook's Meadow Loop Trail,3540.548,25.908,loop,37.74439,-119.5978,0.0073175114
10111890,218,Black Rock Canyon to Panorama Loop Trail,10299.776,363.9312,loop,34.0752,-116.38802,0.035333894
10034225,123,Mineral King to Little Five Lakes Trail,44578.72,2858.7192,loop,36.45329,-118.59677,0.064127445
10235927,23,Illilouette Falls Trail,7885.766,442.8744,out and back,37.72713,-119.57432,0.05616124
10027540,236,Big Baldy Ridge Trail,8851.37,423.9768,loop,36.69705,-118.87877,0.047899567
10031434,23,Tuolumne Meadows to Glen Aulin High Sierra Camp,19473.014,365.76,out and back,37.87679,-119.34612,0.018782917
10033216,225,Telescope Peak Trail,19312.08,1012.8504,out and back,36.22988,-117.06829,0.05244647
10006763,23,Lembert Dome Loop,5954.558,257.8608,loop,37.87702,-119.35308,0.043304775
10036262,234,Mount Langley,33796.14,1349.9592,out and back,36.45331,-118.16974,0.039944183
10032041,192,Hetch Hetchy Trail to Rancheria Falls,18185.543,775.716,out and back,37.94615,-119.78817,0.042655643
10243572,23,Valley Floor Loop Trail,32347.734,370.9416,loop,37.74467,-119.59736,0.011467312
10011461,225,Golden Canyon Trail to Red Cathedral,4667.086,174.9552,out and back,36.42062,-116.84703,0.037487034
10016234,123,Little Baldy Trail,5310.822,241.7064,out and back,36.62006,-118.80928,0.045512054
10235911,23,Inspiration Point Trail,3701.482,317.9064,out and back,37.71536,-119.67688,0.08588625
10013938,206,High Peaks Trail,10138.842,539.8008,loop,36.48421,-121.16649,0.053240873
10273406,23,Mirror Lake from Shuttle Stop 17,3701.482,44.8056,loop,37.7394,-119.55955,0.012104773
10039812,23,Ten Lakes Trail,19955.816,920.8008,out and back,37.85207,-119.57586,0.046141975
10259118,123,Hanging Rock Trail,804.67,33.8328,out and back,36.54919,-118.76841,0.042045563
10236157,215,Mill Creek Falls Trail,6115.492,237.744,out and back,40.43732,-121.53306,0.038875695
10031432,23,Olmsted Point Nature Trail,643.736,16.764,out and back,37.81083,-119.48553,0.026041731
10260204,225,Golden Canyon and Gower Gulch Loop via Zabriskie Point,9334.172,332.8416,loop,36.4208,-116.81035,0.035658397
10259901,252,Manzanita Lake Loop,3057.746,13.716,loop,40.53626,-121.56251,0.004485657
10037318,123,High Sierra Trail to Hamilton Lakes,46027.125,2118.9695,out and back,36.55452,-118.75006,0.046037406
10027534,16,Sugar Bowl - Redwood Creek Loop,10460.71,463.9056,loop,36.70906,-118.92146,0.04434743
10026939,16,"Hart Tree, Fallen Goliath, Redwood Creek Loop",11426.314,412.6992,loop,36.70747,-118.92094,0.036118314
10031637,256,Devil's Kitchen Trail,7402.964,187.7568,out and back,40.44312,-121.39747,0.025362384
10034281,225,Mosaic Canyon Trail,5632.69,324.9168,out and back,36.57185,-117.14421,0.057684127
10259433,206,High Peaks & Balconies Cave Loop Trail,12713.786,549.8592,loop,36.49216,-121.20995,0.043249052
10136861,265,Boy Scout Trail To Willow Hole Extended Route,28324.385,504.7488,out and back,34.11311,-116.15582,0.017820291
10015097,206,Moses Spring Trail to Bear Gulch Reservoir,1770.274,96.9264,out and back,36.47823,-121.18393,0.0547522
10008947,206,Old Pinnacles Trail to Balconies,8207.634,150.876,loop,36.49497,-121.17305,0.0183824
10291879,38,Zumwalt Meadow Loop Trail,2414.01,40.8432,loop,36.79375,-118.59833,0.016919235
10414200,23,Mirror Lake Paved Trail,2574.944,29.8704,out and back,37.73974,-119.55992,0.011600407
10035721,222,Potato Harbor Trail,7885.766,183.7944,loop,34.04983,-119.55657,0.023307107
10026944,123,Muir Grove Trail,5954.558,173.736,out and back,36.63392,-118.81743,0.029176975
10037326,123,Monarch Lakes Trail,13518.456,807.72,out and back,36.4533,-118.59676,0.059749424
10269473,265,The Maze Loop,7563.898,109.728,loop,34.08116,-116.24206,0.014506806
10028456,225,Death Valley Natural Bridge Road,6920.162,304.8,out and back,36.27403,-116.79283,0.04404521
10294476,76,Roaring River Falls Trail,482.802,7.9248,out and back,36.78377,-118.62213,0.016414182
10022095,149,Hidden Beach and False Klamath Rock,12230.984,349.9104,out and back,41.55442,-124.08646,0.028608523
10294375,52,Grizzly Falls,160.934,5.7912,out and back,36.80293,-118.74364,0.035984937
10022595,287,Darwin Falls Trail via Old Toll Road,3057.746,68.8848,out and back,36.32748,-117.51472,0.022527967
10034189,222,Smugglers Cove Trail,12391.918,426.72,out and back,34.04989,-119.55633,0.034435347
10013268,206,Balconies Trail,13196.588,592.836,loop,36.4917,-121.20948,0.044923432
10381604,85,Grizzly Giant Loop Trail,3218.68,106.9848,loop,37.50258,-119.60985,0.03323872
10260515,123,Sawtooth Pass Trail,20438.617,1314.9072,out and back,36.45329,-118.59677,0.06433445
10018534,281,Kibbie Lake Trail,21082.354,797.9664,loop,37.99004,-119.88676,0.037849966
10017427,74,Gaylor Lakes Trail,5632.69,368.808,out and back,37.91008,-119.25818,0.06547636
10016528,206,Juniper Canyon Trail to High Peaks,5793.624,383.7432,loop,36.49166,-121.20927,0.06623543
10036072,265,Wall Street Mill Trail,3862.416,26.8224,out and back,34.02475,-116.14185,0.0069444613
10279543,123,Eagle View Trail,2414.01,85.9536,out and back,36.55469,-118.7488,0.03560615
10270249,225,Tule Springs,804.67,0.9144,out and back,36.24328,-116.88165,0.0011363665
10235925,23,Dewey Point Trail,12070.05,306.9336,loop,37.66167,-119.66137,0.025429357
10009508,225,Gower Gulch Loop Trail,6759.228,217.932,loop,36.42055,-116.84767,0.032242145
10236037,225,Desolation Canyon Trail,5793.624,234.696,out and back,36.39584,-116.83872,0.040509358
10031728,178,Redwood Creek Trail,25105.703,340.7664,out and back,41.29883,-124.0335,0.013573266
10008916,31,John Muir Trail in Kings Canyon,134701.77,4503.7246,point to point,37.61304,-119.07511,0.033434786
10112073,23,Snow Creek Falls Trail,32508.668,1641.9576,out and back,37.74019,-119.56424,0.0505083
10028657,23,May Lake High Sierra Camp from Tioga Pass Road,10299.776,327.9648,out and back,37.81165,-119.50898,0.031841934
10015707,218,Black Rock Canyon Trail to Warren Peak,8046.7,311.8104,out and back,34.07138,-116.39113,0.038750093
10036243,123,Ladybug Camp Trail,11587.248,594.9696,out and back,36.35001,-118.76461,0.051346928
10461398,23,El Capitan Loop,34600.81,1588.9224,loop,37.74212,-119.60212,0.045921538
10235905,23,Artist Point Trail,3701.482,225.8568,out and back,37.71508,-119.67698,0.061017938
10031465,123,Franklin Lakes Trail,18024.607,1053.9984,out and back,36.45305,-118.59643,0.058475528
10027494,23,Grand Canyon of the Tuolumne,92858.92,3507.943,loop,37.87,-119.64876,0.037777126
10021742,202,Keys View Loop to Inspiration Point Trail,1931.208,152.7048,loop,33.92689,-116.18735,0.07907217
10304804,23,Four Mile Trail to Panorama Trail Loop,26232.242,1355.7504,loop,37.73397,-119.60189,0.051682595
10026916,23,Young Lakes Trail Loop,27680.648,833.9328,loop,37.87746,-119.35324,0.030126924
10258345,206,Balconies Trail to Machete Ridge,2253.076,32.9184,out and back,36.49185,-121.20952,0.0146104265
10002434,23,May Lake,4506.152,151.7904,out and back,37.83276,-119.49093,0.03368515
10235928,23,Elizabeth Lake Trail,7885.766,256.9464,out and back,37.87052,-119.35592,0.03258357
10258447,199,Hetch Hetchy Loop via Lake Vernon,41520.973,1725.7776,loop,37.94559,-119.78842,0.041564
10257832,265,North View and Maze Trails,9495.106,208.788,loop,34.08105,-116.24199,0.02198901
10257120,23,Panorama Trail to Little Yosemite Valley,33796.14,1193.9016,out and back,37.72704,-119.57498,0.035326567
10027530,52,Big Stump Loop Trail,2896.812,71.9328,loop,36.72091,-118.97058,0.024831712
10305598,206,Balconies Cave Trail,4184.284,121.92,out and back,36.49191,-121.20958,0.0291376
10035725,23,Sunrise Lakes Trail,15127.796,727.8624,out and back,37.82575,-119.4701,0.04811424
10007611,23,Eagle Peak Trail,23013.562,1836.7249,out and back,37.74134,-119.60095,0.07981054
10259504,23,Tuolumne Meadows to Yosemite Valley Trail,43774.047,657.7584,point to point,37.87705,-119.33825,0.015026219
10007625,252,Chaos Crags Trail,6437.36,301.752,out and back,40.53591,-121.5594,0.04687512
10026919,23,Lyell Canyon and Vogelsang Loop Trail,31543.064,684.8856,loop,37.87652,-119.34551,0.021712717
10259676,23,Lower Chilnualna Falls Trail,965.604,76.8096,out and back,37.54834,-119.63394,0.079545654
10035722,222,Scorpion Bay to Cavern Point Loop,2574.944,84.7344,loop,34.04903,-119.5575,0.032907277
10029616,265,Berdoo Canyon,39106.96,410.8704,point to point,34.0062,-116.08486,0.010506324
10270277,225,Artists Drive,15610.598,503.8344,point to point,36.33004,-116.83007,0.03227515
10026923,74,Mono Pass Trail,17380.871,503.8344,out and back,37.8909,-119.26293,0.02898787
10033115,23,Ostrander Lake Trail,19151.146,544.9824,out and back,37.66685,-119.60389,0.028456908
10280627,123,Tharp's Log Trail,3379.614,65.8368,out and back,36.55493,-118.74971,0.019480567
10002313,23,Pohono Trail Glacier Point to Inspiration Point,19312.08,615.696,point to point,37.72686,-119.57381,0.031881392
10005777,218,High View Nature Trail,2092.142,97.8408,loop,34.07652,-116.39906,0.04676585
10026911,23,Yosemite Valley to Tuolumne Meadows Trail,34761.742,2081.784,point to point,37.74339,-119.5857,0.059887215
10035749,16,Buena Vista Trail,3218.68,125.8824,out and back,36.71824,-118.89684,0.039109945
10038502,252,Cluster Lakes Loop Trail,16737.137,451.7136,loop,40.49452,-121.42323,0.026988702
10026950,123,Lodgepole and Willow Meadow,5471.756,178.9176,out and back,36.60456,-118.72403,0.03269839
10038340,23,Swinging Bridge Trail,1931.208,17.9832,out and back,37.54627,-119.62943,0.009311892
10037285,192,Rancheria Falls Trail,19151.146,797.9664,out and back,37.94624,-119.78792,0.04166677
10236154,252,Boiling Springs Lake Loop Trail,3701.482,75.8952,loop,40.44391,-121.40467,0.020504005
10028484,265,Joshua Tree National Park Geology OHV Tour Road,27519.715,482.8032,loop,34.00616,-116.0849,0.017543903
10268965,123,Nine Lakes Basin Loop Trail,91732.38,4140.708,loop,36.59665,-118.73493,0.045139
10284283,252,Cold Boiling Lake Trail to Bumpass Hell Trail,8690.436,305.7144,out and back,40.45992,-121.47442,0.03517826
10037327,38,Road's End to the Bailey Bridge,7081.096,63.7032,loop,36.79439,-118.58391,0.008996234
10287617,23,Yosemite Grand Tour,24301.033,1325.88,loop,37.73897,-119.57274,0.054560643
10026905,23,Wawona Meadow Loop Trail,5793.624,74.9808,loop,37.53617,-119.65637,0.012941951
10018535,23,Merced Grove Trail,6598.294,228.9048,out and back,37.76321,-119.84228,0.034691513
10026904,23,West Valley Loop Trail,10621.644,130.7592,loop,37.71652,-119.65116,0.012310637
10261197,206,High Peaks and Bear Gulch Loop Trail,12391.918,591.9216,loop,36.48104,-121.18142,0.047766745
10031892,265,Desert Queen Mine and Eagle Cliff Boulder House,5471.756,176.784,loop,34.02366,-116.07747,0.03230846
10233574,123,Bearpaw Meadow to Redwood Meadow Trail,33474.273,1625.8032,out and back,36.52758,-118.75106,0.048568737
10027342,265,Cap Rock and Gram Parsons Nature Trail,1126.538,11.8872,loop,33.98907,-116.16396,0.010551975
10036242,123,Sunset Rock,3218.68,55.7784,out and back,36.56491,-118.77284,0.017329589
10111582,23,May Lake from Sunrise Lakes Trailhead,10943.512,366.9792,out and back,37.82577,-119.47027,0.03353395
10031458,123,Paradise Creek Trail,8851.37,306.9336,out and back,36.52061,-118.77135,0.034676395
10282051,225,Artist's Palette,643.736,34.7472,out and back,36.33218,-116.80642,0.053977404
10034206,52,North Grove Loop Trail,4506.152,136.8552,loop,36.74707,-118.97456,0.030370746
10298171,23,Tuolumne Meadow to Cathedral Pass,12874.72,462.9912,out and back,37.87324,-119.3827,0.035961267
10035738,251,Delilah Fire Lookout OHV Trail,27519.715,743.712,out and back,36.75104,-119.05548,0.027024698
10017321,265,Indian Cove Campground Trail,965.604,15.8496,loop,34.09477,-116.16852,0.016414182
10026964,76,Hotel Creek Trail to Cedar Grove Overlook,6115.492,491.9472,out and back,36.79343,-118.66871,0.08044278
10028846,252,Ridge Lakes Trail,3218.68,300.8376,out and back,40.44875,-121.5358,0.09346614
10282040,265,Hall of Horrors,965.604,7.9248,loop,33.99859,-116.14504,0.008207091
10021734,225,Sidewinder Canyon,6276.426,318.8208,out and back,36.06593,-116.74484,0.050796553
10041494,256,Terminal Geyser & Boiling Springs Lake,9173.238,336.804,loop,40.44308,-121.39718,0.036715932
10032088,123,Crystal Lake via Sawtooth Pass Trail,14162.192,1042.7208,out and back,36.45327,-118.59676,0.07362708
10041388,123,Ranger Lake,34922.68,1556.9185,out and back,36.60488,-118.72526,0.04458187
10266358,225,Cottonwood-Marble Canyon Loop,51177.01,1710.8424,loop,36.64232,-117.26994,0.033429902
10024737,225,Panamint Dunes Trail,5632.69,165.8112,loop,36.45381,-117.45123,0.029437304
10015881,23,Yosemite Creek Trail,19312.08,436.7784,out and back,37.82661,-119.59636,0.02261685
10026002,265,Old Dale Road,42325.64,654.7104,point to point,34.12131,-115.79436,0.01546841
10304683,284,Joshua Tree Boy Scout Trail,12552.852,52.7304,point to point,34.04114,-116.18583,0.004200671
10269475,265,Eagle Cliff Mine,3701.482,176.784,out and back,34.00957,-116.05583,0.04776033
10032051,23,East Valley Floor Trail,9977.908,85.9536,loop,37.73794,-119.57,0.00861439
10291166,123,Mineral King Loop,60350.25,3397.9104,loop,36.4527,-118.59656,0.05630317
10034341,252,Echo Lake Trail,7563.898,246.888,out and back,40.49808,-121.42736,0.032640312
10261350,23,Lembert Dome Trail,3862.416,221.8944,out and back,37.8776,-119.33369,0.057449635
10359466,23,Clouds Rest Loop,30255.592,1515.7704,loop,37.82578,-119.46992,0.05009885
10266972,23,"Vernal, Nevada, and Illilouette Fall Route",18990.213,1290.828,out and back,37.73266,-119.55842,0.06797333
10016346,206,Chalone Peak Trail,12391.918,656.844,out and back,36.47819,-121.1839,0.053005837
10292226,23,Bridalveil Falls from Southside Drive,1126.538,40.8432,out and back,37.72039,-119.64861,0.036255505
10263609,23,Pohnono Trail to Sentinel Dome Trail Loop,6115.492,262.7376,loop,37.71235,-119.58631,0.042962626
10258337,206,Condor Gulch Trail To Overlook,2896.812,171.9072,out and back,36.48131,-121.18144,0.05934358
10027809,178,Skunk Cabbage Trail,11748.182,394.716,out and back,41.30748,-124.05676,0.03359805
10019938,222,El Montanon Trail,13679.39,569.976,loop,34.04834,-119.55981,0.041666772
10258857,222,Pelican Bay Trail,6437.36,249.936,out and back,34.01749,-119.68349,0.038825855
10040347,21,Bearpaw Meadow to Hamilton Lake Trail,47636.465,3052.8767,out and back,36.55472,-118.74886,0.06408697
10288963,123,Crescent Meadow Loop Trail,2735.878,47.8536,loop,36.55502,-118.74974,0.017491132
10260887,225,Ubehebe and Little Hebe Crater Trail,3540.548,220.98,loop,37.01083,-117.4549,0.062414065
10034024,218,Black Rock Canyon Trail,4828.02,121.92,out and back,34.07152,-116.39088,0.025252588
