"trail_id","trail_name","park_name","latitude","longitude","length","elevation_gain","difficulty_rating","popularity","top"
10033675,"Blackrock Summit via Trayfoot Mountain and Appalachian Trail","Shenandoah National Park",38.22304,-78.73333,1770.274,54.864,1,21.3869,0
10264089,"Jump Off Trail via Appalachian Trail","Great Smoky Mountains National Park",35.61097,-83.42474,9977.908,451.7136,3,21.3524,0
10030057,"Hole-in-the-Wall Trail","Olympic National Park",47.92074,-124.63833,6115.492,116.7384,3,21.3331,0
10033258,"The Wonderland Trail","Mount Rainier National Park",46.76641,-121.79122,154818.52,7723.937,7,21.3004,0
10238254,"Blue Hen Falls Trail","Cuyahoga Valley National Park",41.25634,-81.57266,804.67,23.7744,3,21.3001,0
10235739,"Black Lake Trail","Rocky Mountain National Park",40.31198,-105.64574,15610.598,500.7864,5,21.2884,0
10038233,"The Garden Wall","Glacier National Park",48.69646,-113.71774,23657.299,1068.9336,5,21.2781,0
10033137,"General Grant Loop Trail","Kings Canyon National Park",36.74697,-118.97319,804.67,8.8392,1,21.277,0
10235914,"Tower Bridge Trail","Bryce Canyon National Park",37.63163,-112.1647,5471.756,251.7648,1,21.2201,0
10008669,"Glacier Basin Trail","Mount Rainier National Park",46.90199,-121.64489,12552.852,668.7312,3,21.1981,0
10014620,"Sourdough Mountain Trail","North Cascades National Park",48.71784,-121.14496,14644.994,1555.6992,5,21.184,0
10235712,"East Inlet Trail to Lone Pine Lake","Rocky Mountain National Park",40.23919,-105.79968,17059.004,546.8112,3,21.1836,0
10013813,"El Capitan Trail (historical)","Yosemite National Park",37.74237,-119.60202,21726.09,1426.7688,5,21.0807,0
10004935,"Lake Angeles Trail","Olympic National Park",48.03893,-123.43147,10299.776,742.7976,5,21.0758,0
10235887,"Grinnell Lake Trail","Glacier National Park",48.79602,-113.65711,11426.314,106.9848,1,21.0703,0
10003950,"Sandbeach Lake Trail","Rocky Mountain National Park",40.21967,-105.53451,13840.324,635.8128,5,21.0644,0
10030861,"Cucumber Gap and Little River Loop Trail","Great Smoky Mountains National Park",35.65342,-83.58016,9012.304,241.7064,3,21.0535,0
10002631,"Klahhane Ridge Trail to Lake Angeles","Olympic National Park",47.97003,-123.49505,20277.684,1375.8672,5,21.0469,0
10235699,"Ouzel Lake Trail","Rocky Mountain National Park",40.20762,-105.56664,15127.796,512.9784,3,21.0145,0
10040340,"Alta Peak Trail","Sequoia National Park",36.59662,-118.73442,23979.166,1238.7072,7,20.9358,0
10278168,"Taggart Lake and Bradley Lake Loop","Grand Teton National Park",43.69286,-110.73287,9656.04,231.9528,3,20.9158,0
10037263,"Artists Paintpots Trail","Yellowstone National Park",44.69631,-110.74102,1609.34,30.7848,1,20.9133,0
10317586,"Mills Lake via Glacier Gorge Trail","Rocky Mountain National Park",40.31037,-105.64033,7885.766,254.8128,3,20.8615,0
10034910,"Bridal Wreath Falls Trail","Saguaro National Park",32.23512,-110.68683,9012.304,326.7456,3,20.8545,0
10259638,"Arches National Park Driving Tour","Arches National Park",38.61587,-109.61999,45544.32,937.8696,1,20.8472,0
10010495,"Lena Lake Trail to Upper Lena Lake Trail","Olympic National Park",47.59963,-123.15135,19312.08,1392.936,5,20.8291,0
10271699,"Granite Park via Highline Trail","Glacier National Park",48.69655,-113.71766,18024.607,446.8368,5,20.7991,0
10259802,"Mineral King to Eagle Lake Trail","Sequoia National Park",36.44886,-118.59542,10460.71,674.8272,3,20.7941,0
10235993,"Big Trees Trail","Sequoia National Park",36.56465,-118.77323,2092.142,36.8808,1,20.6906,0
10026955,"Giant Forest Loop Trail","Sequoia National Park",36.58499,-118.74953,11265.38,390.7536,1,20.6381,0
10041187,"Alluvial Fan Trail","Rocky Mountain National Park",40.4098,-105.63232,1126.538,61.8744,1,20.6322,0
10039951,"Sunrise Rim Trail","Mount Rainier National Park",46.91491,-121.64159,8851.37,339.852,3,20.6149,0
10281458,"Wall Street and Queens Garden Loop to Peekaboo Loop (Figure Eight Trail)","Bryce Canyon National Park",37.62413,-112.16745,10138.842,456.8952,3,20.4828,0
10029421,"Avalanche Peak Trail","Yellowstone National Park",44.47151,-110.14258,7402.964,614.7816,5,20.3814,0
10262612,"Lower Pine Creek Waterfall Trail","Zion National Park",37.2166,-112.96544,1126.538,16.764,3,20.3426,0
10026713,"West Creek Falls","Rocky Mountain National Park",40.43091,-105.50057,6920.162,424.8912,3,20.3382,0
10240984,"Mouse Creek Falls via Big Creek Trail","Great Smoky Mountains National Park",35.75185,-83.11035,9173.238,247.8024,1,20.3219,0
10272802,"East Mesa Trail to Observation Point","Zion National Park",37.297,-112.90039,10782.578,211.836,3,20.285,0
10028648,"Wapama Falls Trail","Yosemite National Park",37.94641,-119.7873,7402.964,290.7792,3,20.256,0
10236017,"Mesquite Flat Sand Dunes Trail","Death Valley National Park",36.60611,-117.1151,4506.152,62.7888,1,20.2433,0
10235899,"Cholla Cactus Garden Nature Trail","Joshua Tree National Park",33.92531,-115.92893,321.868,1.8288,1,20.2298,0
10239273,"Upper Hawksbill Trail","Shenandoah National Park",38.54389,-78.39337,3540.548,148.7424,3,20.2275,0
10031751,"Upper Big Creek Loop Trail","Olympic National Park",47.49255,-123.21023,7242.03,338.9376,3,20.1262,0
10337353,"1.5 Mile Resthouse via Bright Angel Trail","Grand Canyon National Park",36.05706,-112.14428,4667.086,349.9104,3,20.0835,0
10005429,"Old Faithful Geyser Loop Trail","Yellowstone National Park",44.45952,-110.82641,1126.538,4.8768,1,20.042,0
10007885,"Green Lake Trail","Mount Rainier National Park",46.9951,-121.91522,15610.598,457.8096,3,19.9912,0
10236155,"Kings Creek Falls Trail","Lassen Volcanic National Park",40.46067,-121.4593,4345.218,143.8656,3,19.9753,0
10041082,"Upper Falls, Lower Falls and Crystal Falls Trail","Yellowstone National Park",44.70805,-110.50117,6115.492,140.8176,3,19.9735,0
10260940,"Many Pools Trail","Zion National Park",37.2219,-112.91499,3701.482,165.8112,3,19.9568,0
10261348,"Yosemite Point","Yosemite National Park",37.74249,-119.60237,13679.39,1107.948,5,19.9437,0
10026558,"Death Canyon to Patrol Cabin","Grand Teton National Park",43.65579,-110.7811,11748.182,617.8296,3,19.8985,0
10260691,"South Bubble Mountain and Jordan Pond Loop","Acadia National Park",44.34113,-68.2505,2253.076,149.9616,3,19.8649,0
10013850,"Bright Angel Point Trail","Grand Canyon National Park",36.19703,-112.05258,1448.406,43.8912,1,19.8228,0
10033374,"Sunrise Ridge Trail to Mount Angeles","Olympic National Park",47.97024,-123.49452,8046.7,530.9616,5,19.7627,0
10028926,"Seven Sacred Pools Trail ('Ohe'o Gulch)","Haleakala National Park",20.662,-156.04514,3167.9922,108,1,19.7384,0
10258661,"Cadillac Summit Loop Trail","Acadia National Park",44.3528,-68.22459,482.802,13.716,1,19.718,0
10026896,"Tuolumne Grove Trail","Yosemite National Park",37.75803,-119.80482,5149.888,223.7232,3,19.7137,0
10038099,"Lily Lake","Rocky Mountain National Park",40.30646,-105.53796,1287.472,13.716,1,19.6972,0
10242664,"Crystal Cave Trail","Sequoia National Park",36.58576,-118.82695,1287.472,88.6968,3,19.6895,0
10029920,"Reflection Lake to Narada Falls","Mount Rainier National Park",46.76851,-121.73146,5793.624,283.7688,3,19.6223,0
10040730,"Indian Flats Falls via Middle Prong Trail","Great Smoky Mountains National Park",35.61853,-83.66995,13035.654,389.8392,3,19.5981,0
10000347,"Acadia Mountain and St. Sauveur Mountain Trail Loop","Acadia National Park",44.32162,-68.33279,5632.69,355.7016,5,19.5693,0
10292656,"Bear Lake to Alberta Falls to Mills Lake","Rocky Mountain National Park",40.31206,-105.64635,8690.436,285.9024,3,19.4896,0
10274946,"Redrock Falls via Swiftcurrent Pass","Glacier National Park",48.79767,-113.67863,5793.624,71.9328,1,19.4428,0
10037534,"Lady Bird Johnson Grove Trail","Redwood National Park",41.30386,-124.01845,2092.142,22.86,1,19.4001,0
10036246,"Heather Lake via Watchtower Trail","Sequoia National Park",36.59655,-118.73424,13035.654,643.7376,3,19.3999,0
10259181,"Brink of the Lower Falls Trail","Yellowstone National Park",44.71933,-110.49733,1287.472,76.8096,3,19.3937,0
10015733,"Bryce Canyon Rim Trail","Bryce Canyon National Park",37.64924,-112.1472,17219.938,483.7176,3,19.3275,0
10029986,"Cinder Cone Nature Trail","Lassen Volcanic National Park",40.56491,-121.30184,7724.832,317.9064,5,19.1894,0
10009807,"Upheaval Dome via Crater View Trail","Canyonlands National Park",38.42634,-109.92605,2414.01,91.7448,3,19.1696,0
10006228,"Rampart Ridge Loop Trail","Mount Rainier National Park",46.74963,-121.81216,7724.832,431.9016,3,19.1378,0
10018277,"Aztec Butte Trail","Canyonlands National Park",38.3935,-109.88194,2092.142,66.7512,3,19.0942,0
10026702,"Ute Trail - Tombstone Ridge","Rocky Mountain National Park",40.39341,-105.69536,9012.304,582.7776,3,19.0785,0
10029724,"Grand Wash Trail via Northeast Trailhead","Capitol Reef National Park",38.27825,-111.1925,7081.096,121.92,1,19.0682,0
10006017,"Midway Geyser Basin Trail","Yellowstone National Park",44.52844,-110.8362,1287.472,16.764,1,19.066,0
10032060,"Mount Dana Summit Trail","Yosemite National Park",37.91082,-119.25758,11265.38,945.7944,5,19.0574,0
10012254,"Lawn Lake Trail","Rocky Mountain National Park",40.40715,-105.62625,18990.213,764.7432,5,19.0361,0
10029819,"Zumwalt Meadow And Roaring River Falls","Kings Canyon National Park",36.78362,-118.62215,6437.36,88.6968,1,19.0297,0
10274864,"Gorham Mountain","Acadia National Park",44.31667,-68.19205,2574.944,130.7592,3,18.9631,0
10236013,"Castle Trail","Badlands National Park",43.7613,-101.92792,16898.07,95.7072,3,18.9391,0
10016038,"Bubbles Trail to Conners Nubble and Eagle Lake","Acadia National Park",44.34118,-68.25026,7081.096,472.7448,3,18.9298,0
10035907,"Old Pinnacles Trail Loop","Pinnacles National Park",36.49183,-121.2096,15288.73,527.9136,3,18.9167,0
10259853,"Cades Cove Loop Road","Great Smoky Mountains National Park",35.60651,-83.77419,16254.334,210.9216,1,18.8978,0
10031380,"Wasson Peak Trail","Saguaro National Park",32.24669,-111.16708,12713.786,567.8424,3,18.8699,0
10005873,"Cascade Pass Trail to Cottonwood Camp","North Cascades National Park",48.4754,-121.07502,25588.506,1422.8064,5,18.866,0
10037521,"Rialto Beach Trail","Olympic National Park",47.92031,-124.63715,21565.156,795.8328,3,18.8617,0
10031884,"Willow Hole Trail","Joshua Tree National Park",34.04111,-116.18577,10943.512,74.9808,3,18.8592,0
10007086,"High Sierra Trail: Crescent Meadow to Whitney Portal","Sequoia National Park",36.55468,-118.74879,94951.06,4716.78,5,18.839,0
10277548,"Fairy Falls","Yellowstone National Park",44.51599,-110.83268,7885.766,65.8368,1,18.8214,0
10041400,"Paradise Valley Trail","Kings Canyon National Park",36.79469,-118.58292,27519.715,905.8656,3,18.814,0
10111782,"Mount Hoffman Trail","Yosemite National Park",37.83276,-119.49091,9012.304,582.7776,5,18.7667,0
10284058,"Inspiration Point via Jenny Lake Boat Shuttle","Grand Teton National Park",43.767,-110.74415,2896.812,124.968,1,18.7537,0
10004744,"Twin Lakes Trail","Sequoia National Park",36.60461,-118.72521,21082.354,986.9424,5,18.685,0
10297828,"Ouzel Falls via Wild Basin Trail","Rocky Mountain National Park",40.20802,-105.56643,8529.502,290.7792,3,18.6678,0
10030089,"Putvin Trail to Lake of the Angels","Olympic National Park",47.58343,-123.23405,9816.974,1058.8752,7,18.6535,0
10291251,"The Loch and Lake of Glass","Rocky Mountain National Park",40.31177,-105.64492,12552.852,536.7528,3,18.5816,0
10033119,"Tenaya Lake Trail","Yosemite National Park",37.82576,-119.47008,5471.756,59.7408,1,18.544,0
10033941,"Estes Cone via Eugena Mine and Longs Peak Trail","Rocky Mountain National Park",40.27209,-105.55684,9656.04,582.7776,3,18.4971,0
10027108,"Brokeoff Mountain Trail","Lassen Volcanic National Park",40.43107,-121.53624,12230.984,786.9936,5,18.4314,0
10035600,"McDonald Creek Trail","Glacier National Park",48.63623,-113.86793,8046.7,64.9224,1,18.43,0
10036684,"Mount LeConte via Appalachian Trail and Boulevard Trail","Great Smoky Mountains National Park",35.61095,-83.42487,25105.703,1118.9208,7,18.4218,0
10034011,"Zabriskie Point","Death Valley National Park",36.42095,-116.80986,643.736,15.8496,1,18.3978,0
10235681,"Andrews Tarn and Andrews Glacier Trail","Rocky Mountain National Park",40.31035,-105.6404,13518.456,688.848,5,18.3733,0
10036809,"The Door Trail","Badlands National Park",43.7636,-101.92684,1287.472,10.9728,3,18.3365,0
10028494,"Mastodon Peak Loop Trail","Joshua Tree National Park",33.73697,-115.8107,3862.416,111.8616,1,18.2913,0
10069268,"Doyles River Loop via Appalachian Trail","Shenandoah National Park",38.25426,-78.68279,13357.522,555.9552,3,18.2862,0
10026938,"Redwood Canyon Sugar Bowl Trail","Kings Canyon National Park",36.70761,-118.92096,17541.807,665.988,3,18.2809,0
10026957,"Crescent and Log Meadows Trail","Sequoia National Park",36.55471,-118.74888,2896.812,62.7888,1,18.2791,0
10036947,"Druid Arch Trail","Canyonlands National Park",38.14161,-109.82746,15288.73,418.7952,3,18.2703,0
10003785,"Swiftcurrent Pass Trail To Swiftcurrent Mountain","Glacier National Park",48.79803,-113.67925,25588.506,1147.8768,7,18.2585,0
10035614,"West Rim Trail to Lava Point","Zion National Park",37.25896,-112.95108,45383.387,1911.7056,5,18.2426,0
10039328,"Salt Run Trail","Cuyahoga Valley National Park",41.21832,-81.52429,6759.228,123.7488,3,18.232,0
10264161,"Artist Point Trail","Yellowstone National Park",44.72022,-110.47974,321.868,4.8768,1,18.2284,0
10258341,"Bear Gulch Day Use Area to Reservoir via Rim Trail","Pinnacles National Park",36.48131,-121.18169,2896.812,134.7216,3,18.2277,0
10002912,"Siyeh Pass Trail","Glacier National Park",48.70155,-113.66745,33152.402,1691.9448,5,18.2043,0
10033876,"Petroglyph Point Trail","Mesa Verde National Park",37.18421,-108.48892,4184.284,131.9784,3,18.1745,0
10111380,"Dark Hollow via Appalachian Trail and Story of the Forest Trail","Shenandoah National Park",38.53061,-78.43955,9656.04,450.7992,5,18.173,0
10008785,"Burroughs Mountain Trail","Mount Rainier National Park",46.91447,-121.64127,14323.126,760.7808,3,18.1602,0
10006702,"Discovery Point Trail","Crater Lake National Park",42.91089,-122.14595,6437.36,278.892,1,18.1556,0
10012320,"Bradley Lake Trail","Grand Teton National Park",43.69315,-110.73297,8207.634,196.9008,3,18.1452,0
10292335,"Frozen Lake","Mount Rainier National Park",46.91471,-121.64139,4667.086,169.7736,3,18.094,0
10272270,"Angels Landing, West Rim, Telephone Loop ","Zion National Park",37.2591,-112.95162,23496.363,1139.952,7,18.0909,0
10032805,"Shafer Trail","Canyonlands National Park",38.52332,-109.65446,30899.328,949.7568,3,18.0873,0
10252968,"Split Rock Loop Trail","Joshua Tree National Park",34.00947,-116.05576,3057.746,76.8096,1,18.0666,0
10235832,"Ship Harbor Trail","Acadia National Park",44.23165,-68.32552,2092.142,19.812,1,18.0618,0
10235919,"Sentinel Meadow Cook's Meadow Loop Trail","Yosemite National Park",37.74439,-119.5978,3540.548,25.908,1,18.0573,0
10259882,"Mount Rainier Standard Summit Route","Mount Rainier National Park",46.78577,-121.73554,23657.299,2738.9329,7,18.0397,0
10236086,"Mount Healy Overlook Trail","Denali National Park",63.73049,-148.91968,6920.162,507.7968,3,18.0311,0
10235802,"Bridal Veil Falls Via Lumpy Ridge Trails","Rocky Mountain National Park",40.39655,-105.51255,20116.75,910.7424,5,17.9683,0
10002801,"Ypsilon Lake Trail","Rocky Mountain National Park",40.40726,-105.62615,16898.07,988.7712,3,17.9093,0
10305945,"Cataract Falls","Great Smoky Mountains National Park",35.68551,-83.53714,1770.274,8.8392,1,17.8727,0
10026579,"Mud Volcano Trail","Yellowstone National Park",44.62415,-110.43302,1126.538,34.7472,1,17.8542,0
10363771,"Bear Lake to Sky Pond via Glacier Gorge Trail","Rocky Mountain National Park",40.3118,-105.64531,14001.258,573.9384,5,17.8462,0
10011593,"Penobscot Mountain Trail","Acadia National Park",44.32023,-68.25286,4667.086,296.8752,3,17.817,0
10037264,"Leigh Lake Trail","Grand Teton National Park",43.78906,-110.73163,11265.38,33.8328,1,17.8007,0
10000030,"Dorr Mountain Ladder Trail","Acadia National Park",44.35175,-68.20508,4345.218,344.7288,5,17.7959,0
10267857,"Exit Glacier Trail","Kenai Fjords National Park",60.18879,-149.631,2896.812,81.9912,1,17.7821,0
10016603,"Olympic Hot Springs Trail","Olympic National Park",48.04076,-123.59018,34118.008,964.9968,3,17.7728,0
10111890,"Black Rock Canyon to Panorama Loop Trail","Joshua Tree National Park",34.0752,-116.38802,10299.776,363.9312,3,17.7647,0
10033727,"Devil's Hall Trail","Guadalupe Mountains National Park",31.89668,-104.82815,5793.624,175.8696,3,17.7522,0
10004478,"Crystal Lakes Trail to Sourdough Gap","Mount Rainier National Park",46.92257,-121.5335,11909.116,887.8824,3,17.7457,0
10015520,"Gabes Mountain Trail to Hen Wallow Falls","Great Smoky Mountains National Park",35.75779,-83.20967,6920.162,296.8752,3,17.7156,0
10034225,"Mineral King to Little Five Lakes Trail","Sequoia National Park",36.45329,-118.59677,44578.72,2858.7192,5,17.7092,0
10235927,"Illilouette Falls Trail","Yosemite National Park",37.72713,-119.57432,7885.766,442.8744,3,17.689,0
10036124,"Going-to-the-Sun Road: West Glacier to Saint Mary","Glacier National Park",48.49653,-113.9829,78857.66,1707.7944,1,17.6772,0
10234282,"Mount LeConte and Rainbow Falls via The Bullhead Trail","Great Smoky Mountains National Park",35.67573,-83.48563,20599.553,1184.7576,5,17.6183,0
10017161,"Royal Basin Trail","Olympic National Park",47.87754,-123.13717,25749.44,1147.8768,3,17.6174,0
10261649,"Norris Geyser Basin Complete Loop Trail","Yellowstone National Park",44.726,-110.7015,4345.218,54.864,1,17.5838,0
10249415,"Plaikni Falls Trail","Crater Lake National Park",42.90165,-122.06111,3218.68,40.8432,1,17.582,0
10034704,"Plateau Trail","Cuyahoga Valley National Park",41.21948,-81.57649,7081.096,96.9264,3,17.5775,0
10027315,"Dante's View Trail","Death Valley National Park",36.22072,-116.72648,2574.944,109.728,1,17.5667,0
10029412,"Bunsen Peak","Yellowstone National Park",44.93227,-110.72788,7081.096,390.7536,3,17.5417,0
10001492,"Calypso Cascades via Allenspark Trail","Rocky Mountain National Park",40.19372,-105.54231,9173.238,387.7056,3,17.4926,0
10016942,"Beech Mountain Loop Trail","Acadia National Park",44.31514,-68.34318,1931.208,105.7656,3,17.468,0
